id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53343000,Lovely 1 bedroom appartment,28819735,Esther,,Moreland,-37.77185,144.94761,Entire home/apt,100,5,3,2022-01-08,1.23,1,70,3,
53343142,Domi Rentals - The Balaclava Apartment,45356831,Domi,,Glen Eira,-37.87257,145.01603,Entire home/apt,222,14,0,,,64,129,0,
53344557,Easey Living: Spacious Stay in Trendy Collingwood,326530921,Christy,,Yarra,-37.79926,144.99307,Entire home/apt,171,2,8,2022-02-25,2.86,27,347,8,
53345117,"Lovely Room next to Sydney rd! ENS, WIR, A/C, Prk!",90729398,Valeria,,Moreland,-37.76741,144.95727,Private room,58,7,5,2022-02-21,1.69,157,65,5,
53345887,Apartment with stunning view to Dockland Harbour.,190040932,Trong Giang,,Melbourne,-37.81614,144.9539,Entire home/apt,169,1,51,2022-03-07,13.78,2,9,51,
53347622,Studio apartment in Port Melbourne,3319977,Suzanne,,Port Phillip,-37.83625,144.92747,Entire home/apt,200,2,3,2022-01-24,0.94,1,169,3,
53348985,ModernStyle High LV Apartment in the heart of City,105586512,Chi,,Melbourne,-37.81368,144.95855,Entire home/apt,293,2,0,,,2,84,0,
53349263,Albert Park Central Location New Luxury Apartment,48013736,Proplink,,Port Phillip,-37.83945,144.97466,Entire home/apt,240,2,6,2022-01-27,1.89,17,88,6,
53349432,Lovely one bedroom apartment in Rowville,271148954,Demitha,,Knox,-37.91905,145.23339,Entire home/apt,75,1,6,2022-01-10,2.00,1,208,6,
53349880,Entire Residential Inn,217495344,Shivana,,Hobsons Bay,-37.83785,144.88258,Entire home/apt,2500,1,0,,,7,361,0,
53350087,1BD APT opposite Crown+pool/spa/sauna NEW!!,9457587,Hojin,,Melbourne,-37.823063,144.961411,Entire home/apt,181,2,6,2022-02-26,2.65,1,80,6,
53351169,Richmond 2 bedroom unit close to cafes & shopping,194619146,Alison,,Yarra,-37.81656,144.99809,Entire home/apt,189,2,1,2022-02-05,0.91,1,36,1,
53351273,Spacious family home@3BRs with bright style living,312453052,Alicia,,Wyndham,-37.91295,144.78631,Entire home/apt,213,4,4,2022-01-28,1.52,26,59,4,
53365534,Newly renovated 3 bedroom apartment,432081121,Daniela,,Melbourne,-37.82578,144.96682,Entire home/apt,507,2,7,2022-03-05,2.50,1,79,7,
53367117,"Epic views, Smart Tv's in every room",289319746,Mark & Kiran,,Melbourne,-37.8222,144.9619,Entire home/apt,385,2,8,2022-01-26,1.82,7,0,8,
53367577,Designer 2 Bedroom apartment in Happening Fitzroy,7509953,Beyond A Room,,Yarra,-37.80365,144.98049,Entire home/apt,303,1,7,2022-02-19,2.28,54,341,7,
53368092,Chic Melbourne 2 Bedroom Apartment with Terrace,156271476,Marita,,Port Phillip,-37.83004,144.95796,Entire home/apt,250,2,5,2022-02-19,2.14,1,349,5,
53370978,Exclusive 2 bedroom townhouse in historic Fitzroy,9776490,Craig,,Yarra,-37.80039,144.97924,Entire home/apt,295,2,7,2022-03-04,7,1,89,7,
53380906,Tidy Studio opposite southern cross station,24508892,Joseph,,Melbourne,-37.81657,144.95404,Entire home/apt,110,7,2,2022-01-20,0.98,10,110,2,
53383004,Adorable weekend escape in the Yarra Valley,432223297,Chris,,Yarra Ranges,-37.72364,145.3898,Entire home/apt,330,2,2,2022-01-23,0.81,1,349,2,
53383728,Domi Rentals - The Bett Residence,45356831,Domi,,Monash,-37.91946,145.13625,Entire home/apt,477,14,1,2022-01-30,0.77,64,17,1,
53386329,Elegant 1 bedroom apartment on the doorstep of CBD,89088119,Luke,,Yarra,-37.82947,144.99137,Entire home/apt,140,1,0,,,1,146,0,
53386377,Spectacular High level 2BR apt  in Melbourne CBD,412803321,FreshOnn,,Melbourne,-37.808,144.9606,Entire home/apt,148,1,11,2022-03-06,3.00,28,28,11,
53387570,【Prahran Central Luxury Retreat 】Patio | Parking,432268990,Serra & Ben,,Stonnington,-37.84819,144.99436,Entire home/apt,180,3,6,2022-01-30,2.00,1,253,6,
53401464,Chapel View,11914644,Luxico Holiday Homes,,Stonnington,-37.8403,144.99608,Entire home/apt,540,7,0,,,39,216,0,
53136852,"Beautiful, spacious & comfy studio on Collins St",424091664,Thomas,,Melbourne,-37.81649,144.95739,Entire home/apt,125,3,1,2022-03-14,1,3,355,1,
53136930,"Gorgeous, bright & comfy studio on Collins St",424091664,Thomas,,Melbourne,-37.81825,144.95878,Entire home/apt,110,4,2,2022-03-23,2,3,351,2,
53137611,Modern Abbotsford Apartment in Lively Hotspot,166724571,Lincoln,,Yarra,-37.79915,144.99587,Entire home/apt,206,2,0,,,1,0,0,
53155615,A Cozy & Modern 2BR Apt Next to Southern Cross with City Views,343442154,Advante Homes,,Melbourne,-37.815018,144.953949,Entire home/apt,155,1,3,2022-02-24,2.81,86,25,3,
53156726,Cute 1 bedroom Home on a Beautiful street,1037878,Blair,,Stonnington,-37.84295,145.00584,Entire home/apt,290,3,0,,,3,0,0,
53156881,Warehouse between Cabrini Hospital+Malvern Central,430323119,Veronica,,Stonnington,-37.86418,145.02857,Private room,150,1,2,2022-01-01,0.56,2,281,2,
53158271,Exclusive Stays - SouthbankONE Penthouse II,10190138,Tony,,Melbourne,-37.82516,144.96098,Entire home/apt,629,1,0,,,46,0,0,
53166653,"Stylish Apartment with Balcony, Great Amenities",279001183,MadeComfy,,Port Phillip,-37.841517862830315,144.97552325628325,Entire home/apt,272,1,3,2022-03-05,1.23,136,354,3,
53173851,Modern townhouse walking distance to town centre.,430454432,Gary,,Yarra Ranges,-37.650471,145.524567,Entire home/apt,315,1,31,2022-02-23,8.02,1,322,31,
53174106,Cheerful 4 Bedroom modern house.,430458694,Mekail,,Whittlesea,-37.5974,145.07585,Entire home/apt,674,1,1,2022-01-20,0.61,1,365,1,
53175067,1 bedroom in a 2 bedroom apartment close to CBD,38148099,Vinall,,Yarra,-37.79632,144.99707,Private room,55,2,1,2021-12-29,0.42,1,130,1,
53175558,Peaceful Room in Clean House,235797532,Jo,,Moreland,-37.74718,144.93812,Private room,25,14,0,,,1,317,0,
53188716,Lygon place - on Wurundjeri Country,1484059,Janeene,,Moreland,-37.77023,144.97231,Entire home/apt,210,3,1,2022-01-31,0.50,1,0,1,
53189257,Cosy 1 bedroom bungalow near station/ Monash Uni,263985347,Jasmine,,Kingston,-37.95606,145.1346,Entire home/apt,100,1,1,2022-02-26,1,1,170,1,
53189820,"3 BR Victoria One Altitude Club, Beautiful Views, Premium Apartment Level 69 Free Parking",275482137,Mega Style,,Melbourne,-37.807964,144.96051,Entire home/apt,533,1,5,2022-02-27,1.28,16,354,5,
53190249,400 metre walk to Grand Prix track,137023046,Chelsea,,Port Phillip,-37.83599,144.96449,Entire home/apt,1000,1,0,,,1,10,0,
53190824,Exclusive Stays - Sentinel 115 II,10190138,Tony,,Melbourne,-37.82444,144.96382,Entire home/apt,463,1,0,,,46,1,0,
53191359,Trendy Albert Park location near CBD Gardens Beach,48013736,Proplink,,Port Phillip,-37.83937,144.97511,Entire home/apt,216,2,10,2022-02-27,2.59,17,67,10,
53191396,"Luxury Large Albert Park Home, Location & Comfort",48013736,Proplink,,Port Phillip,-37.84163,144.97583,Entire home/apt,265,2,10,2022-02-19,2.91,17,84,10,
53192881,Great location/ Glen Iris -2 bedroom townhouse,410241324,Zuzana,,Stonnington,-37.8559,145.04488,Entire home/apt,146,2,1,2021-12-22,0.38,1,97,1,
53192895,Coco’s Quarters - Beautifully Renovated Deco Condo,6421225,Ellen,,Port Phillip,-37.86302,144.98976,Entire home/apt,200,2,5,2022-03-06,1.69,1,164,5,
53401565,Penthouse One,11914644,Luxico Holiday Homes,,Port Phillip,-37.84862,144.9779,Entire home/apt,2244,5,0,,,39,0,0,
53402625,Beautiful 1 Bedroom Art Deco Apartment in St Kilda,275162325,Kerrie,,Port Phillip,-37.86818,144.98331,Entire home/apt,200,2,10,2022-03-05,2.73,1,350,10,
53402759,Sunlight Studio with superb views.,3667094,Catherine,,Stonnington,-37.851349,144.98819,Entire home/apt,86,2,15,2022-02-25,4.33,2,229,15,
53405089,3 b/room Brighton home with a huge pool for summer,24360821,Kieron,,Bayside,-37.89195,145.00075,Entire home/apt,870,3,4,2022-01-27,2.03,1,67,4,
53405908,A beautiful apartment with amazing city views.,26501118,Ivana,,Boroondara,-37.831649721323046,145.0349122585614,Private room,84,1,0,,,2,359,0,
53424099,Central Albert Park Location Luxury Holiday Home,48013736,Proplink,,Port Phillip,-37.84147,144.97586,Entire home/apt,197,2,3,2021-12-13,0.94,17,88,3,
53426948,4 Bedder3.5Bath Face to Garden walk to Westfield,185076876,Jean,,Manningham,-37.78442,145.11869,Entire home/apt,288,4,2,2022-01-20,0.94,26,63,2,
53432760,Glengrove @ Moonee Ponds,30575956,John,,Moonee Valley,-37.76385,144.92516,Entire home/apt,250,5,0,,,1,217,0,
53436520,Sweet one bedroom by the sea side,136982120,Sunny,,Kingston,-37.98293,145.05924,Entire home/apt,120,1,3,2022-01-07,1.13,1,281,3,
53437037,A Cozy Home in Nature,109703161,Jodes Louise,,Nillumbik,-37.66963,145.18465,Entire home/apt,149,2,2,2022-02-05,1.76,1,353,2,
53439385,60M to the beach 2-bedroom house with Ocean view,432683371,Yuan,,Kingston,-38.05729,145.11619,Entire home/apt,380,3,2,2022-03-08,2,1,166,2,
53445883,Wandin Valley VINTAGE Cottage 1920’s Yarra Valley,199422438,Ryan,,Yarra Ranges,-37.81241,145.42961,Entire home/apt,214,2,12,2022-03-06,4.80,2,348,12,
53094198,Entire apartment with executive view of Melbourne,334657126,Abdulhai,,Melbourne,-37.825939,144.961258,Entire home/apt,301,7,0,,,1,0,0,
53096531,Modern 3-Bed Getaway in the Heart of Richmond,279001183,MadeComfy,,Yarra,-37.82483,145.01193,Entire home/apt,265,1,4,2022-01-16,1.12,136,330,4,
53098123,Stringy Brae,232828976,Mel,,Yarra Ranges,-37.74563,145.41299,Entire home/apt,600,2,2,2022-02-01,0.95,1,354,2,
53099544,5* life style experience with affordable price,239211141,Tina,,Monash,-37.91964,145.13939,Entire home/apt,182,2,12,2022-02-12,3.75,5,328,12,
53101911,Modern 1-Bedroom CBD Central Apartment,404394902,Canvas,,Melbourne,-37.82182,144.95448,Entire home/apt,300,1,65,2022-01-09,13.09,10,0,65,
53102653,Melbourne furnished doublebed single room/ quiet,135470153,Jackie,,Moonee Valley,-37.78369,144.93402,Private room,49,120,0,,,4,365,0,
53106270,Mt Waverley Spacious 2BR2BA  parking wifi balcony,412803321,FreshOnn,,Monash,-37.88553,145.12819,Entire home/apt,186,1,3,2022-02-08,0.73,28,48,3,
53113638,'Wahroonga' home among the Gum trees in Warburton,275669593,Olga,,Yarra Ranges,-37.75724,145.66807,Entire home/apt,286,2,20,2022-02-27,5.45,1,329,20,
53117829,Capelink Beach House-Atop Prestigious Olivers Hill,408817046,Michael,,Frankston,-38.16104,145.1024,Entire home/apt,291,1,0,,,1,166,0,
53120040,Heart of Melb. City Cozy 2 BR Apartment / WIFI.,109333133,Pat,,Melbourne,-37.808884,144.962555,Entire home/apt,138,2,0,,,13,338,0,
53125475,Wing  2BR2BA King bed near Chinatown+Pool+GYM,412803321,FreshOnn,,Melbourne,-37.80935,144.9695,Entire home/apt,189,1,14,2022-01-31,3.41,28,43,14,
53130110,Executive and Spacious 2-Bed Apartment with Balcony,279001183,MadeComfy,,Brimbank,-37.78928,144.83151,Entire home/apt,164,1,2,2022-02-21,2,136,341,2,
53132277,Conveniently located and spacious 1 bedroom home,15663489,Ted,,Port Phillip,-37.83729,144.93788,Entire home/apt,161,2,23,2022-03-01,5.56,1,53,23,
53132462,IVY - Incredible Location with Pool GYM WIFI,1739996,Paul & Dan,,Melbourne,-37.81591,144.95488,Entire home/apt,184,2,7,2022-02-19,2.06,70,129,7,
53133229,KOZYGURU | Docklands | Luxury Water View Apt | 1 BED | VDO915,158144181,Megan,,Melbourne,-37.81981,144.94113,Entire home/apt,131,2,1,2022-02-08,1,8,46,1,
53133286,HeartCBD Highrise 3 beds (parking by request),231393835,Renlei,,Melbourne,-37.810116,144.958725,Entire home/apt,156,1,22,2022-03-04,5.37,9,120,22,
53133421,Lovely 1 bedroom rental w/free parking on site,18439888,Palwesha,,Moonee Valley,-37.77459,144.91155,Entire home/apt,100,1,5,2022-03-06,1.92,1,37,5,
53135114,newly renovated house,430149368,Casey,,Kingston,-38.04697,145.12309,Entire home/apt,295,7,3,2022-01-27,1.20,1,114,3,
53244715,When Location Matters - South Yarra Domain Hill,13911931,Scott,,Stonnington,-37.835094,144.990891,Entire home/apt,117,3,14,2022-02-26,4.33,1,248,14,
53246322,Clean and Cozy one bedroom apartment in Ivanhoe,19596782,Madeleine,,Banyule,-37.77219,145.04791,Entire home/apt,80,1,7,2022-02-19,1.93,1,107,7,
53246752,Modern 2-storey townhome in secure complex,49657081,Sandra,,Darebin,-37.71474,145.06014,Entire home/apt,100,14,0,,,1,217,0,
53247020,Lovely two bedroom apt in the heart of St Kilda,13911133,Catalina,,Port Phillip,-37.86173,144.98975,Entire home/apt,190,1,3,2022-01-22,1.27,1,94,3,
53247948,Glamorous 3 bedder Southbank home w/ free parking,213225288,Ming,,Melbourne,-37.825,144.96421,Entire home/apt,208,2,17,2022-02-21,4.36,35,34,17,
53262315,"Superb, light-filled apartment in Fitzroy's heart.",29548965,Elina,,Yarra,-37.79718,144.98232,Entire home/apt,157,3,2,2022-01-05,0.82,1,332,2,
53264337,RIPPONLEA BEAUTY,152113578,Di,,Port Phillip,-37.87984,144.99636,Entire home/apt,75,2,5,2022-01-31,1.58,11,128,5,
53264417,Duck'n Hill Farm Studio including breakfast,431213845,Brooke,,Nillumbik,-37.62852,145.30127,Entire home/apt,177,2,20,2022-03-01,5.45,1,326,20,
53265466,Refresh at Rhapsody: City Fringe Contemporary,299609324,Matthew,,Port Phillip,-37.84607,144.97825,Entire home/apt,120,2,5,2022-01-22,1.33,36,354,5,
53266552,The Noble Oak,37958619,Kate,,Cardinia,-37.9156,145.4496,Entire home/apt,325,2,0,,,1,286,0,
53274949,Stylish Inner-City Apartment in Great Location,279001183,MadeComfy,,Moreland,-37.76804,144.95958,Entire home/apt,159,1,6,2022-02-26,1.53,136,336,6,
53280168,Lovely and Central Apartment near Melb Central,22860147,Adji,,Melbourne,-37.81216,144.96043,Entire home/apt,199,5,3,2021-12-28,0.73,24,0,3,
53281516,Secure 1 bedroom Apt opposite Flinders St Station,37658913,George,,Melbourne,-37.81712,144.96479,Entire home/apt,175,2,6,2022-02-05,1.76,1,344,6,
53282288,Spacious 3 bedroom home with firepit,24764011,Maddy,,Frankston,-38.12031,145.13207,Entire home/apt,180,6,0,,,1,67,0,
53283022,Paradise Beach Villa - BEACHFRONT,25910773,Chelsea,,Kingston,-38.07321,145.1428,Entire home/apt,750,2,2,2022-03-07,2,1,344,2,
53283441,Newly renovated 4 bedroom house in Armadale,6362192,Sarah,,Stonnington,-37.85183,145.01657,Entire home/apt,800,14,0,,,1,349,0,
53284334,Stunning apartment in sunny st kilda.,16229015,Shadi,,Port Phillip,-37.86811,144.9864,Entire home/apt,270,5,0,,,1,358,0,
53284392,Light-filled apartment close to everything,3591198,Isabel,,Port Phillip,-37.85894,144.98326,Entire home/apt,166,2,2,2022-01-30,0.88,1,24,2,
53284480,Vacant 3 Bedroom residential house.,429876907,Mustafa,,Moreland,-37.73585,144.93794,Entire home/apt,150,2,0,,,1,19,0,
53408192,Relax and Unwind- Furnished 3 bd Unit,21189450,Dana,,Glen Eira,-37.87629,145.00116,Entire home/apt,241,1,5,2022-02-23,2.08,9,301,5,
53408727,2 Bedroom Apartment Close To Everything,312453052,Alicia,,Melbourne,-37.80885,144.96595,Entire home/apt,142,2,3,2022-01-24,1.00,26,77,3,
53409339,别墅大床房B4（Big bed room B4 in Villa）,254211922,茜,,Whittlesea,-37.68748,145.05435,Private room,29,1,4,2022-02-09,1.67,3,360,4,
53410425,Inner city 1BR1BA apt with night view +wifi,412803321,FreshOnn,,Melbourne,-37.80951,144.96223,Entire home/apt,122,2,4,2022-03-06,1.29,28,39,4,
53417705,1-bedroom luxury apartment in central Melbourne,4383786,Dominik,,Melbourne,-37.82848,144.96903,Entire home/apt,142,2,10,2022-02-13,2.88,1,10,10,
53417985,★ 15% OFF Nightly Rate - 572 ST KILDA RD MELBOURNE,312102151,Jeff & Melinda,,Port Phillip,-37.84812,144.97972,Entire home/apt,133,2,5,2022-03-08,5,2,328,5,
53421124,Busy Chinatown 2BA Apt in central location+WIFI,68749128,City,,Melbourne,-37.81166,144.96869,Entire home/apt,146,2,12,2022-02-26,3.79,18,25,12,
53421126,Melbourne Airport  Line,432542825,Haily,,Hume,-37.61819,144.88583,Entire home/apt,120,2,0,,,5,10,0,
53421211,Everhome  Southbank Centre of City,432542825,Haily,,Melbourne,-37.82539,144.96313,Entire home/apt,165,2,10,2022-02-19,2.97,5,278,10,
53421307,Modern 2BR 1BA apt in MELBOURNE CBD+WIFI,68749128,City,,Melbourne,-37.80992,144.9623,Entire home/apt,149,2,1,2021-11-29,0.30,18,44,1,
53421407,Amazing 1BR 1BA apt +balcony+WIFI,68749128,City,,Melbourne,-37.81008,144.96162,Entire home/apt,123,2,4,2022-02-14,1.45,18,36,4,
53422627,Great Park Views New Apartment near AlbertPark CBD,48013736,Proplink,,Port Phillip,-37.83981,144.97455,Entire home/apt,215,2,5,2022-03-06,1.38,17,77,5,
53422826,Harper - what a location! Pool Gym Sauna Wifi,1739996,Paul & Dan,,Melbourne,-37.81407,144.95431,Entire home/apt,211,2,15,2022-02-14,4.13,70,138,15,
53448166,Everhome Docklands Wharf,432542825,Haily,,Melbourne,-37.81963,144.9425,Entire home/apt,154,2,10,2022-01-29,3.30,5,146,10,
53448834,"Melbourne, St.Kilda Rd. 2BR, 1.5 Bath + parking",401028251,Angela,,Port Phillip,-37.841457,144.975616,Entire home/apt,150,6,3,2022-02-25,1.22,1,245,3,
53449552,Stylish 2 bedroom unit with Melbourne's best views,161926597,Tim,,Yarra,-37.83019,144.99126,Entire home/apt,264,3,7,2022-02-19,2.44,1,162,7,
53450301,Comfortable 3 Bedroom home  Fantastic Location,125664096,Alison,,Yarra Ranges,-37.6494,145.52238,Entire home/apt,320,2,10,2022-03-06,4.29,1,135,10,
53451140,162*Travelers Harbor *1Bd1Bth*FlindersStation,244693455,Cozy,,Melbourne,-37.81856,144.96623,Entire home/apt,78,1,2,2022-02-15,1.03,12,327,2,
53451649,Bright Treetop View 2BR Apartment in North Melb,9487209,Matthew,,Melbourne,-37.79592,144.94572,Entire home/apt,160,1,3,2022-02-08,1.01,2,0,3,
53451967,Beautiful terrace opposite park Princes Hill,12676584,Eli,,Melbourne,-37.7852,144.9645,Entire home/apt,240,30,1,2022-02-16,1,1,282,1,
53452012,CosyHome Melb CBD Apartment skyline view,356845764,Kwang Joe,,Melbourne,-37.80502,144.96149,Entire home/apt,214,1,27,2022-03-03,7.86,14,181,27,
53452565,Studio apartment with balcony,427468185,Michael,,Maribyrnong,-37.80087,144.89159,Private room,94,1,13,2022-03-04,4.81,3,358,13,
53452734,Stylish SouthbankApt near Crown&MCEC#2 freeparking,213225288,Ming,,Melbourne,-37.82596,144.95779,Entire home/apt,98,1,9,2022-02-03,2.87,35,66,9,
53460086,Sky High Penthouse in the Heart of Brighton,162441740,Martyn,,Bayside,-37.90525,145.00094,Entire home/apt,538,3,6,2022-02-11,2.07,3,338,6,
53461172,Private space Hotel living @ st Kilda road,93752026,Frank,,Port Phillip,-37.84899,144.97766,Private room,80,1,3,2021-12-17,0.84,11,352,3,
53461323,Lovely 1 Bedroom unit in Elwood,334006954,Kylie,,Port Phillip,-37.87118,144.98815,Entire home/apt,90,3,8,2022-03-05,2.29,1,28,8,
53463125,Quiet charming budget friendly home w/ large patio,50020754,Varun,,Frankston,-38.1154,145.15449,Private room,45,1,8,2022-02-22,2.73,2,90,8,
53463474,Light filled 2 bedroom townhouse with free parking,95100279,Alexandra,,Glen Eira,-37.88202,145.04774,Entire home/apt,200,4,1,2022-01-02,0.45,1,107,1,
53464434,"Sleek, bright and modern Greville St retreat",248506292,Christophe,,Stonnington,-37.849422,144.99086,Entire home/apt,137,2,3,2022-03-05,0.88,2,148,3,
53465709,Deluxe Bay View Penthouse with City & Sea Views,89991045,Melissa,,Hobsons Bay,-37.85942,144.90278,Entire home/apt,510,1,0,,,21,242,0,
53466027,The William|Spacious 2 Bedroom Apt| Central CBD,105586512,Chi,,Melbourne,-37.814674,144.957489,Entire home/apt,307,2,0,,,2,84,0,
53466440,Lovely 1 bedroom rental in the iconic Poets Corner,37838100,Nicholas,,Port Phillip,-37.87363,144.98237,Entire home/apt,229,2,0,,,1,361,0,
53467268,Amazing Terrace 3BR 2BA+WIFI+ City view,68749128,City,,Melbourne,-37.80833,144.96031,Entire home/apt,223,2,13,2022-03-07,4.11,18,27,13,
53467477,Premium Apartment Conveniently Located!,50511850,Raj,,Port Phillip,-37.83371,144.95824,Entire home/apt,300,2,3,2022-02-23,1.32,1,343,3,
53467686,Bourke 2BR1BA Apt close to Chinatown centre,68749128,City,,Melbourne,-37.81164,144.97024,Entire home/apt,146,2,8,2022-02-12,2.70,18,39,8,
53469451,"STYLISH 2 BED, 2 BATH MODERN APARTMENT IN RICHMOND",258727924,Young,,Yarra,-37.81855,144.99627,Entire home/apt,261,2,11,2022-03-06,3.79,7,81,11,
53469862,Eltham Guesthouse and Ceramics Studio,158825721,Clare,,Nillumbik,-37.72511,145.14683,Private room,70,1,7,2022-01-30,2.56,1,216,7,
53476202,"Modern City Comfort, Great Amenities and Location",279001183,MadeComfy,,Melbourne,-37.8303398479598,144.96849678716856,Entire home/apt,219,1,5,2022-02-12,1.58,136,356,5,
53479379,Lovely boho-chic home with sun drenched garden!,4184543,,,Darebin,-37.75753,145.00602,Entire home/apt,179,14,5,2022-02-22,1.88,1,23,5,
53480951,Stylish vineyard-stay in the Yarra Valley Region,16365554,Jan,,Nillumbik,-37.57984,145.24339,Entire home/apt,245,2,9,2022-02-25,2.84,2,342,9,
53481499,Glen Iris Road,11914644,Luxico Holiday Homes,,Boroondara,-37.85837,145.06672,Entire home/apt,1235,3,3,2022-01-17,1.10,39,116,3,
53481939,Spacious apartment in a lovely part of town,21063477,Johnny,,Port Phillip,-37.86871513984701,144.99148354189458,Entire home/apt,200,3,0,,,1,85,0,
